node_id,x,y,status,species_id
1,0.0,0.0,existing,OP_STR
2,3.2,0.0,available,
3,6.4,0.0,available,
4,9.600000000000001,0.0,available,
5,12.8,0.0,existing,AG_STR
6,16.0,0.0,available,
7,19.200000000000003,0.0,available,
8,1.6,2.7712812921102037,existing,AG_LEC
9,4.800000000000001,2.7712812921102037,available,
10,8.0,2.7712812921102037,available,
11,11.200000000000001,2.7712812921102037,available,
12,14.4,2.7712812921102037,existing,AG_SAL
13,17.6,2.7712812921102037,available,
14,20.800000000000004,2.7712812921102037,available,
15,0.0,5.542562584220407,existing,OP_ROB
16,3.2,5.542562584220407,available,
17,6.4,5.542562584220407,available,
18,9.600000000000001,5.542562584220407,available,
19,12.8,5.542562584220407,available,
20,16.0,5.542562584220407,available,
21,19.200000000000003,5.542562584220407,available,
22,1.6,8.313843876330612,available,
23,4.800000000000001,8.313843876330612,available,
24,8.0,8.313843876330612,available,
25,11.200000000000001,8.313843876330612,available,
26,14.4,8.313843876330612,available,
27,17.6,8.313843876330612,available,
28,20.800000000000004,8.313843876330612,available,
29,0.0,11.085125168440815,available,
30,3.2,11.085125168440815,available,
31,6.4,11.085125168440815,available,
32,9.600000000000001,11.085125168440815,available,
33,12.8,11.085125168440815,available,
34,16.0,11.085125168440815,available,
35,19.200000000000003,11.085125168440815,available,
36,1.6,13.856406460551018,available,
37,4.800000000000001,13.856406460551018,available,
38,8.0,13.856406460551018,available,
39,11.200000000000001,13.856406460551018,available,
40,14.4,13.856406460551018,available,
41,17.6,13.856406460551018,available,
42,20.800000000000004,13.856406460551018,available,
43,0.0,16.627687752661224,available,
44,3.2,16.627687752661224,available,
45,6.4,16.627687752661224,available,
46,9.600000000000001,16.627687752661224,available,
47,12.8,16.627687752661224,available,
48,16.0,16.627687752661224,available,
49,19.200000000000003,16.627687752661224,available,
