node_id,x,y,status,species_id
1,0.0,0.0,available,
2,3.2,0.0,available,
3,6.4,0.0,available,
4,9.600000000000001,0.0,available,
5,12.8,0.0,available,
6,16.0,0.0,existing,YU_FIL
7,19.200000000000003,0.0,available,
8,22.400000000000002,0.0,available,
9,25.6,0.0,available,
10,1.6,2.7712812921102037,available,
11,4.800000000000001,2.7712812921102037,available,
12,8.0,2.7712812921102037,available,
13,11.200000000000001,2.7712812921102037,available,
14,14.4,2.7712812921102037,available,
15,17.6,2.7712812921102037,available,
16,20.800000000000004,2.7712812921102037,available,
17,24.000000000000004,2.7712812921102037,available,
18,27.200000000000003,2.7712812921102037,available,
19,0.0,5.542562584220407,available,
20,3.2,5.542562584220407,available,
21,6.4,5.542562584220407,available,
22,9.600000000000001,5.542562584220407,available,
23,12.8,5.542562584220407,available,
24,16.0,5.542562584220407,available,
25,19.200000000000003,5.542562584220407,existing,AG_LEC
26,22.400000000000002,5.542562584220407,available,
27,25.6,5.542562584220407,available,
28,1.6,8.313843876330612,available,
29,4.800000000000001,8.313843876330612,available,
30,8.0,8.313843876330612,available,
31,11.200000000000001,8.313843876330612,available,
32,14.4,8.313843876330612,available,
33,17.6,8.313843876330612,available,
34,20.800000000000004,8.313843876330612,available,
35,24.000000000000004,8.313843876330612,available,
36,27.200000000000003,8.313843876330612,available,
37,0.0,11.085125168440815,available,
38,3.2,11.085125168440815,existing,AG_SAL
39,6.4,11.085125168440815,available,
40,9.600000000000001,11.085125168440815,available,
41,12.8,11.085125168440815,available,
42,16.0,11.085125168440815,available,
43,19.200000000000003,11.085125168440815,available,
44,22.400000000000002,11.085125168440815,available,
45,25.6,11.085125168440815,available,
46,1.6,13.856406460551018,available,
47,4.800000000000001,13.856406460551018,available,
48,8.0,13.856406460551018,available,
49,11.200000000000001,13.856406460551018,existing,OP_STR
50,14.4,13.856406460551018,available,
51,17.6,13.856406460551018,available,
52,20.800000000000004,13.856406460551018,available,
53,24.000000000000004,13.856406460551018,available,
54,27.200000000000003,13.856406460551018,available,
55,0.0,16.627687752661224,available,
56,3.2,16.627687752661224,available,
57,6.4,16.627687752661224,available,
58,9.600000000000001,16.627687752661224,available,
59,12.8,16.627687752661224,existing,PR_LAE
60,16.0,16.627687752661224,available,
61,19.200000000000003,16.627687752661224,available,
62,22.400000000000002,16.627687752661224,existing,OP_ROB
63,25.6,16.627687752661224,available,
64,1.6,19.398969044771427,available,
65,4.800000000000001,19.398969044771427,existing,AG_STR
66,8.0,19.398969044771427,existing,AG_SAL
67,11.200000000000001,19.398969044771427,available,
68,14.4,19.398969044771427,available,
69,17.6,19.398969044771427,existing,AG_SAL
70,20.800000000000004,19.398969044771427,available,
71,24.000000000000004,19.398969044771427,available,
72,27.200000000000003,19.398969044771427,available,
73,0.0,22.17025033688163,available,
74,3.2,22.17025033688163,available,
75,6.4,22.17025033688163,available,
76,9.600000000000001,22.17025033688163,available,
77,12.8,22.17025033688163,available,
78,16.0,22.17025033688163,available,
79,19.200000000000003,22.17025033688163,available,
80,22.400000000000002,22.17025033688163,available,
81,25.6,22.17025033688163,available,
